asset_id,asset_type,vulnerability_id,severity,threat_likelihood,business_impact,last_detected,owner,normalized_risk,confidence
UNKNOWN,windows_event,N/A,1,1,1,2026-06-15 14:53:32+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-15 14:53:32+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-15 14:53:32+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-15 14:53:32+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-15 14:53:32+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-15 14:53:33+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-15 14:53:33+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-15 14:53:34+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-15 14:53:34+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-15 14:53:35+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-15 14:53:35+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-15 14:53:35+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-15 14:53:35+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-15 14:53:35+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-15 14:53:35+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-15 14:53:36+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-15 14:53:36+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-15 14:53:36+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-15 14:53:36+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-15 20:05:31+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-15 20:05:31+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-15 20:05:31+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-15 20:05:31+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-15 20:05:31+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-15 20:05:31+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-15 20:05:31+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-15 20:05:31+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-15 20:05:31+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-15 20:05:31+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-16 04:10:22+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-16 04:10:23+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-16 04:10:24+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-16 04:16:17+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-16 04:16:18+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-17 04:03:33+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-17 04:03:34+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-17 04:03:36+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-17 04:09:43+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-17 04:09:45+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-17 07:07:00+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-17 07:07:00+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-17 07:07:00+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-17 07:07:00+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-17 07:07:00+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-17 07:07:00+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-17 07:07:02+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-17 07:07:04+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-17 19:43:13+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-17 20:29:26+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-17 20:34:57+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-17 20:55:06+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-17 20:55:06+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-17 20:55:06+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-17 20:55:06+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-17 20:55:06+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-17 20:55:07+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-17 20:55:07+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-18 01:30:59+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-18 01:30:59+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-18 01:30:59+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-18 01:30:59+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-18 01:30:59+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-18 01:30:59+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-18 01:30:59+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-18 01:30:59+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-18 01:30:59+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-18 01:30:59+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-18 01:30:59+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-18 01:30:59+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-18 01:30:59+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-18 01:30:59+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-18 01:30:59+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-18 01:30:59+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-18 01:30:59+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-18 01:30:59+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-18 01:30:59+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-18 01:30:59+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-18 02:08:10+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-18 02:08:10+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-18 02:08:10+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-18 02:08:10+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-18 02:08:10+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-18 02:08:10+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-18 02:08:10+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-18 02:08:11+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-18 02:08:11+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-18 02:08:11+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-18 02:08:11+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-18 02:08:11+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-18 02:08:12+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-18 02:08:12+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-18 02:08:12+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-18 02:23:10+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-18 04:07:05+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-18 04:07:06+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-18 04:07:06+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-18 04:12:42+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-18 04:12:43+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-19 04:08:55+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-19 04:08:55+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-19 04:08:57+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-19 04:09:02+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-19 04:09:11+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-19 04:09:11+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-19 04:15:18+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-19 04:15:18+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-20 03:40:59+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-20 03:40:59+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-20 03:40:59+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-20 03:40:59+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-20 03:40:59+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-20 03:40:59+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-20 03:40:59+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-20 03:40:59+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-20 03:40:59+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-20 03:40:59+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-20 03:40:59+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-20 03:40:59+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-20 04:02:54+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-20 04:02:54+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-20 04:02:55+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-20 04:08:37+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-20 04:08:38+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-20 04:44:39+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-20 09:20:05+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-20 09:20:05+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-20 09:20:05+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-20 09:20:05+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-20 09:20:05+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-20 09:20:05+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-20 09:20:06+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-20 09:20:06+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-20 09:20:07+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-20 09:20:07+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-20 09:20:07+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-20 09:20:07+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-20 09:20:07+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-20 09:20:07+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-20 09:20:07+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-20 09:20:07+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-20 09:20:08+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-20 09:20:08+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-20 09:20:08+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-20 09:20:08+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-21 04:06:57+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-21 04:06:58+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-21 04:06:59+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-21 04:13:03+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-21 04:13:04+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-21 08:56:36+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-21 08:56:36+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-21 08:56:36+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-21 08:56:36+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-21 08:56:36+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-21 08:56:36+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-22 03:17:26+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-22 03:17:26+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-22 03:17:35+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-22 03:17:36+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-22 03:17:36+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-22 03:17:45+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-22 03:17:46+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-22 03:17:46+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-22 03:17:52+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-22 03:17:55+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-22 03:17:56+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-22 03:17:56+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-22 03:18:02+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-22 03:18:05+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-22 03:18:06+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-22 03:18:06+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-22 03:18:10+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-22 03:18:12+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-22 03:18:15+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-22 03:18:16+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-22 03:18:16+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-22 03:18:20+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-22 03:18:22+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-22 04:05:58+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-22 04:05:59+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-22 04:06:00+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-22 04:11:42+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-22 04:11:42+00:00,UNKNOWN,0.0,0.3333333333333333
UNKNOWN,windows_event,N/A,1,1,1,2026-06-22 04:30:55+00:00,UNKNOWN,0.0,0.3333333333333333
